,Unnamed: 0,x1,x2,x3,x4,x5
20819,20819,0.0,0.25,1,0,0
8393,8393,1.0,0.25,0,1,0
29985,29985,0.0,0.75,0,0,0
14101,14101,0.0,0.75,0,0,1
12777,12777,0.0,0.5,1,0,0
23805,23805,0.5,1.0,1,0,0
5994,5994,1.0,1.0,0,1,0
13840,13840,1.0,0.25,0,1,1
16312,16312,0.5,0.5,0,1,1
9994,9994,0.5,0.75,0,0,1
12886,12886,1.0,0.25,0,0,0
9203,9203,0.0,0.75,1,0,0
14192,14192,0.5,0.25,0,1,0
24152,24152,0.5,1.0,1,1,0
6414,6414,0.0,0.0,0,0,0
18776,18776,0.5,0.25,0,0,1
23770,23770,1.0,0.25,0,1,0
11445,11445,0.5,0.5,1,1,1
7899,7899,1.0,1.0,0,1,1
3268,3268,1.0,1.0,0,1,0
10274,10274,0.0,0.75,0,0,1
20659,20659,0.0,0.25,1,0,1
7366,7366,0.0,0.75,0,1,1
10760,10760,1.0,0.0,0,0,0
14668,14668,0.0,0.25,1,1,0
20632,20632,0.0,0.75,0,1,1
11959,11959,0.5,0.0,1,0,1
15765,15765,0.0,0.5,1,1,0
16385,16385,1.0,1.0,1,1,0
17340,17340,0.0,0.0,0,1,0
18728,18728,0.5,0.25,0,0,1
1460,1460,0.0,0.5,1,1,0
11236,11236,1.0,0.0,0,0,0
8488,8488,0.0,0.5,0,1,0
4633,4633,1.0,1.0,0,0,0
11564,11564,0.0,0.25,0,1,0
10701,10701,0.5,0.0,0,0,1
12942,12942,1.0,0.0,1,0,0
181,181,0.5,0.5,0,0,0
4414,4414,1.0,1.0,1,0,0
5611,5611,0.0,1.0,1,0,0
26970,26970,0.0,0.0,1,1,0
22504,22504,0.0,0.0,1,1,0
17562,17562,0.5,0.75,0,0,0
9816,9816,1.0,0.5,0,0,0
8433,8433,0.0,0.0,1,1,0
24723,24723,0.0,0.0,0,1,0
22146,22146,0.0,0.75,1,1,0
23885,23885,0.0,0.0,1,1,1
16481,16481,1.0,1.0,0,0,0
28022,28022,1.0,0.0,1,0,0
1201,1201,1.0,0.0,0,0,0
4904,4904,1.0,0.5,0,1,1
19341,19341,1.0,0.25,0,0,0
28405,28405,1.0,0.5,0,1,1
12028,12028,0.5,0.75,1,0,0
16246,16246,0.5,0.75,0,0,0
15595,15595,0.0,1.0,1,1,0
26813,26813,1.0,1.0,1,0,0
6161,6161,1.0,0.0,1,1,1
14902,14902,0.0,0.0,1,1,1
18651,18651,0.5,0.5,0,0,1
14809,14809,0.0,0.25,1,1,0
17087,17087,1.0,0.0,1,0,0
15454,15454,0.0,0.0,1,0,1
27729,27729,0.0,0.75,0,0,1
20105,20105,1.0,0.75,1,1,0
10823,10823,0.0,1.0,0,0,0
19291,19291,1.0,0.5,1,1,1
5895,5895,0.5,0.0,0,1,0
21090,21090,0.0,0.5,1,0,1
7824,7824,0.0,0.0,0,1,1
11782,11782,1.0,0.75,1,0,1
22109,22109,0.0,0.0,1,1,0
17047,17047,1.0,0.25,0,0,0
26758,26758,0.5,0.25,0,1,1
15770,15770,1.0,0.5,0,0,0
29195,29195,1.0,0.0,1,1,1
1095,1095,0.5,0.0,0,0,1
14661,14661,1.0,0.75,0,1,0
9175,9175,0.0,0.75,0,0,1
27394,27394,0.0,0.5,0,0,0
28274,28274,0.0,0.25,1,1,1
14808,14808,0.5,0.0,0,1,0
28346,28346,0.0,0.5,0,1,1
14689,14689,0.0,0.5,1,0,1
23145,23145,0.5,0.25,0,1,1
1421,1421,0.5,1.0,1,0,0
14680,14680,1.0,0.0,0,0,1
9298,9298,1.0,1.0,0,1,0
12470,12470,1.0,0.75,0,1,1
29490,29490,0.5,0.0,1,0,0
26579,26579,0.5,0.25,1,0,0
530,530,0.0,1.0,0,0,1
2153,2153,0.0,1.0,0,1,1
22625,22625,0.0,0.0,0,0,0
28887,28887,1.0,0.75,0,1,1
2795,2795,0.5,0.75,1,1,0
13826,13826,1.0,0.25,1,0,0
17371,17371,1.0,0.5,0,1,1
21451,21451,0.0,0.25,1,1,0
12999,12999,1.0,0.25,1,0,1
1080,1080,1.0,0.75,0,1,1
15887,15887,0.5,0.25,1,0,0
14389,14389,0.5,0.25,1,0,0
20660,20660,0.0,1.0,1,0,0
28796,28796,0.5,1.0,1,0,1
25070,25070,0.5,0.25,0,0,1
2756,2756,0.0,0.75,1,1,1
15087,15087,0.0,1.0,1,1,1
20739,20739,1.0,0.25,0,1,1
22425,22425,0.5,1.0,1,1,0
14570,14570,0.5,0.5,0,0,1
11844,11844,1.0,0.75,0,0,1
7042,7042,0.5,0.75,1,1,1
22362,22362,0.0,1.0,1,1,1
2476,2476,0.5,0.5,1,1,0
10429,10429,0.0,1.0,0,0,1
25611,25611,1.0,1.0,1,0,0
4365,4365,0.0,0.5,0,0,0
2552,2552,1.0,0.0,1,0,0
22871,22871,0.5,0.5,1,1,0
1822,1822,0.0,0.25,0,0,1
4154,4154,0.5,0.5,1,1,1
11454,11454,0.5,0.25,0,0,1
1540,1540,0.5,0.75,1,1,0
6728,6728,1.0,0.75,1,1,0
23452,23452,0.5,0.75,1,0,0
8155,8155,0.0,0.75,1,1,0
21398,21398,1.0,0.0,1,0,0
8168,8168,0.5,0.5,0,0,0
15423,15423,1.0,0.5,1,1,0
28430,28430,0.0,1.0,0,0,1
21213,21213,0.0,1.0,0,1,0
3839,3839,0.5,0.5,1,0,1
7122,7122,1.0,0.5,0,1,0
25935,25935,0.5,0.5,1,0,0
26875,26875,0.5,0.25,1,1,0
23089,23089,0.0,0.25,0,1,1
9734,9734,1.0,0.75,1,1,1
3664,3664,0.0,1.0,1,1,0
12862,12862,0.0,1.0,0,1,0
6199,6199,1.0,0.75,0,1,1
6882,6882,0.0,0.25,1,0,1
25025,25025,0.5,1.0,1,0,1
23078,23078,0.0,0.5,0,1,0
12852,12852,0.5,0.75,1,0,1
3035,3035,0.0,0.5,0,1,1
24126,24126,1.0,0.75,1,0,0
28060,28060,0.0,0.25,1,1,1
14912,14912,1.0,0.75,0,0,1
9679,9679,1.0,0.0,1,0,0
8786,8786,0.0,0.75,0,1,0
20779,20779,1.0,0.0,1,0,1
14791,14791,0.5,0.25,1,1,0
3930,3930,0.0,0.0,0,1,1
3810,3810,0.5,0.25,0,1,0
23377,23377,1.0,0.25,0,0,0
19718,19718,0.5,0.25,1,0,1
22765,22765,0.5,1.0,0,1,0
5418,5418,0.5,0.5,0,0,0
557,557,0.0,0.75,1,0,0
27680,27680,0.0,0.75,1,1,0
19007,19007,1.0,0.0,0,0,1
1926,1926,0.5,0.0,1,1,1
16482,16482,0.5,1.0,0,1,0
7771,7771,1.0,0.25,1,0,1
27681,27681,0.5,0.5,0,0,1
16526,16526,1.0,0.0,1,1,1
21785,21785,0.5,0.0,1,0,0
12303,12303,0.0,0.25,0,0,0
8375,8375,0.5,0.0,0,0,0
6482,6482,1.0,0.5,0,1,1
6230,6230,1.0,0.75,0,1,0
25979,25979,0.0,0.0,1,0,1
26717,26717,0.0,0.75,0,1,1
1622,1622,1.0,1.0,1,1,0
11852,11852,0.5,0.0,1,1,0
11977,11977,0.5,0.0,0,1,0
20545,20545,0.5,0.75,0,1,1
7837,7837,1.0,0.5,0,1,1
22608,22608,1.0,0.25,0,0,0
411,411,1.0,1.0,0,0,1
920,920,1.0,0.25,0,0,1
26894,26894,0.0,0.0,0,1,1
18949,18949,0.0,0.25,1,1,0
15333,15333,0.5,0.75,0,1,1
13661,13661,0.5,0.0,1,0,1
8781,8781,0.5,0.75,1,1,0
5000,5000,1.0,1.0,0,0,0
14418,14418,0.0,0.0,0,0,0
6215,6215,0.5,0.25,0,0,1
26116,26116,1.0,0.5,0,1,1
4324,4324,0.5,0.25,0,1,1
28837,28837,0.5,0.5,1,0,1
8203,8203,0.0,0.25,1,0,1
2316,2316,0.5,0.25,0,1,1
940,940,1.0,0.75,1,0,1
18114,18114,0.0,0.0,1,0,1
7126,7126,0.0,1.0,1,1,1
9687,9687,0.5,0.25,0,1,1
1070,1070,0.0,0.75,0,0,1
29155,29155,0.5,0.5,0,1,1
15448,15448,0.0,0.25,1,0,0
8351,8351,0.0,0.75,0,1,0
11021,11021,0.5,0.5,1,1,1
16905,16905,1.0,0.0,1,0,0
5112,5112,0.5,1.0,1,0,1
2114,2114,1.0,0.25,1,1,1
12128,12128,0.5,0.75,0,1,0
18345,18345,0.0,0.5,1,1,1
6618,6618,0.0,0.5,0,1,1
10708,10708,0.0,0.0,0,0,1
25166,25166,0.0,0.0,0,1,0
428,428,1.0,0.5,0,0,1
15225,15225,1.0,0.0,1,1,0
8392,8392,0.5,0.75,0,1,1
28148,28148,1.0,0.25,1,1,0
163,163,1.0,1.0,0,0,0
13384,13384,1.0,0.0,1,0,1
8275,8275,0.5,0.0,1,1,1
4584,4584,1.0,0.5,1,1,0
3339,3339,1.0,1.0,0,0,1
14434,14434,0.5,0.5,0,1,0
24302,24302,0.0,0.0,1,0,1
28709,28709,1.0,0.5,0,1,1
20500,20500,0.0,0.25,0,1,0
20588,20588,0.0,1.0,1,0,0
4796,4796,0.0,0.75,0,0,1
11131,11131,0.5,0.75,0,0,1
24924,24924,1.0,0.25,0,0,1
9425,9425,1.0,0.25,1,1,1
3814,3814,0.0,1.0,0,1,1
27096,27096,1.0,0.0,1,0,1
23795,23795,1.0,0.5,0,0,0
12236,12236,0.0,0.75,0,0,0
5921,5921,0.0,0.0,0,0,1
9264,9264,0.0,0.75,0,1,0
9645,9645,0.5,0.75,0,0,0
16057,16057,0.0,0.5,1,1,1
26765,26765,1.0,1.0,0,1,1
13790,13790,0.5,0.0,0,1,1
18095,18095,0.5,0.75,0,0,1
2360,2360,1.0,0.5,0,0,0
3414,3414,1.0,0.0,1,1,1
8962,8962,0.5,1.0,1,1,1
8623,8623,0.5,0.75,1,0,0
6538,6538,0.0,1.0,1,1,0
14113,14113,1.0,0.0,0,0,1
1030,1030,0.0,0.75,0,1,1
9197,9197,1.0,0.0,0,0,1
1530,1530,0.0,0.5,0,0,0
14631,14631,0.0,0.5,1,0,1
19005,19005,0.5,0.25,0,1,0
2468,2468,1.0,0.75,1,0,0
512,512,0.5,0.0,0,0,1
25918,25918,0.0,0.0,1,1,1
5811,5811,0.0,0.25,1,0,1
4251,4251,0.0,0.75,1,0,1
4862,4862,1.0,1.0,1,1,1
18154,18154,1.0,0.5,0,1,1
15545,15545,0.5,0.25,1,1,1
27555,27555,0.0,1.0,1,0,1
29963,29963,1.0,1.0,0,0,0
26724,26724,0.5,0.0,1,0,0
13770,13770,0.0,1.0,0,1,1
15944,15944,1.0,0.5,0,1,0
28738,28738,0.0,0.0,0,1,0
29618,29618,1.0,1.0,0,1,1
29819,29819,0.0,1.0,0,1,0
16735,16735,0.0,1.0,0,0,0
18452,18452,0.0,1.0,0,1,0
20590,20590,0.5,0.75,0,1,0
4602,4602,0.5,0.0,1,0,1
23518,23518,1.0,0.0,1,1,0
21596,21596,0.5,0.25,1,0,1
21663,21663,0.5,0.75,0,1,1
9882,9882,0.0,0.0,1,0,1
3867,3867,1.0,0.0,0,0,1
7940,7940,0.5,0.5,0,1,0
28098,28098,0.5,0.75,1,0,1
15396,15396,1.0,0.75,1,1,1
14991,14991,0.5,1.0,1,0,0
18543,18543,1.0,0.0,0,1,0
10546,10546,0.5,0.0,0,1,1
5294,5294,0.0,0.75,1,0,1
15331,15331,0.5,0.5,1,1,0
22431,22431,1.0,0.5,0,1,0
21264,21264,0.5,0.0,1,1,0
9170,9170,0.5,0.75,1,0,0
25153,25153,0.5,1.0,0,0,0
22646,22646,0.0,1.0,0,0,0
29371,29371,0.0,0.25,0,1,0
28095,28095,1.0,1.0,1,0,1
13707,13707,0.5,0.0,0,1,0
18992,18992,0.5,0.0,1,0,1
14070,14070,0.0,1.0,1,1,1
24440,24440,0.0,0.5,1,1,0
3699,3699,0.0,0.25,0,1,0
4422,4422,0.5,1.0,1,0,1
3999,3999,1.0,0.0,1,1,1
6391,6391,0.0,0.75,0,0,1
16063,16063,0.0,0.75,1,0,1
6060,6060,0.5,0.25,1,0,1
22062,22062,0.5,0.0,1,1,0
18444,18444,0.5,0.75,1,0,1
9467,9467,0.5,0.25,1,1,0
12264,12264,0.5,0.25,0,1,0
27902,27902,0.0,0.5,1,0,0
26279,26279,0.5,0.75,1,0,0
14063,14063,0.5,0.0,0,1,1
10937,10937,0.5,1.0,0,0,1
7106,7106,0.0,0.75,0,0,1
12196,12196,1.0,0.25,1,0,0
12535,12535,0.5,1.0,1,0,1
14173,14173,0.0,0.25,0,0,0
10468,10468,0.0,0.25,0,1,1
9080,9080,1.0,0.0,1,0,1
10961,10961,0.0,0.5,0,0,1
5800,5800,1.0,0.0,0,1,0
13018,13018,1.0,1.0,0,1,1
16438,16438,1.0,0.75,1,0,1
7077,7077,0.0,1.0,0,1,1
23494,23494,0.5,0.5,1,1,1
17358,17358,0.0,1.0,0,0,1
17080,17080,1.0,0.0,1,1,0
22105,22105,0.5,0.75,0,1,1
29068,29068,1.0,1.0,0,1,0
24414,24414,1.0,0.75,1,1,1
11218,11218,0.5,0.25,0,0,0
21726,21726,0.0,0.25,1,1,1
7765,7765,1.0,1.0,1,0,1
15560,15560,0.5,1.0,0,1,0
24493,24493,0.5,1.0,0,0,1
7254,7254,1.0,0.25,0,1,1
23436,23436,1.0,0.0,1,1,1
22818,22818,1.0,0.0,0,0,0
18398,18398,0.0,0.75,1,1,1
8699,8699,1.0,0.75,1,1,1
26221,26221,0.5,0.0,0,1,1
5930,5930,0.5,0.0,1,1,1
20504,20504,0.5,1.0,0,1,1
10049,10049,0.5,0.75,1,0,0
17758,17758,0.0,0.5,0,0,1
5372,5372,0.5,0.75,1,1,0
23651,23651,1.0,0.25,0,0,1
17426,17426,0.0,0.25,1,0,1
7595,7595,1.0,0.5,1,1,0
12363,12363,1.0,0.5,0,1,0
7287,7287,0.5,0.0,1,1,1
10262,10262,0.0,1.0,1,1,1
21900,21900,1.0,1.0,0,0,1
7355,7355,0.0,0.75,0,1,1
23454,23454,0.0,0.5,0,0,0
9206,9206,1.0,0.75,1,0,1
10223,10223,1.0,1.0,0,0,0
22074,22074,0.5,0.5,1,1,0
27985,27985,0.0,0.75,1,0,1
5393,5393,0.5,0.0,0,0,0
2975,2975,0.5,0.5,1,1,0
15312,15312,1.0,0.5,1,0,1
4031,4031,1.0,0.25,0,1,0
22888,22888,0.0,0.0,1,0,0
22694,22694,1.0,1.0,0,1,1
10374,10374,0.0,1.0,1,1,1
21729,21729,0.5,0.5,1,0,1
11365,11365,0.5,0.5,0,1,1
14621,14621,0.0,0.5,1,1,1
14476,14476,1.0,0.75,1,1,1
10734,10734,0.0,0.0,0,1,1
1313,1313,1.0,0.75,0,0,1
6847,6847,1.0,0.0,1,0,0
28651,28651,0.0,0.0,0,1,0
16455,16455,0.5,0.5,1,0,1
9436,9436,0.0,0.75,0,0,1
21737,21737,1.0,1.0,1,0,1
29019,29019,0.5,0.5,0,0,0
6908,6908,1.0,1.0,0,1,1
3729,3729,1.0,1.0,1,0,0
8637,8637,1.0,0.75,0,1,0
7291,7291,0.0,0.75,0,1,0
14216,14216,0.5,0.75,1,0,1
26517,26517,0.0,0.5,0,1,1
6803,6803,0.0,0.0,0,1,0
28253,28253,0.0,0.25,1,0,1
23335,23335,1.0,0.75,1,1,0
9299,9299,0.5,0.0,0,0,1
16375,16375,0.5,0.25,0,0,1
22720,22720,0.0,0.0,1,0,0
19713,19713,0.5,0.0,0,0,1
9763,9763,0.5,0.25,1,1,1
25502,25502,1.0,0.0,1,0,1
18965,18965,0.0,0.25,1,0,1
3809,3809,1.0,0.0,0,0,0
256,256,1.0,0.75,1,0,1
25755,25755,0.5,1.0,0,1,1
7379,7379,0.5,0.0,0,1,0
19017,19017,1.0,0.75,1,1,0
13246,13246,0.5,0.75,0,1,1
6626,6626,0.5,1.0,1,1,0
16500,16500,0.5,0.5,0,0,1
24812,24812,0.0,0.5,0,1,0
13667,13667,0.0,1.0,0,0,0
20136,20136,1.0,0.75,0,1,0
21870,21870,0.5,0.0,0,1,1
20197,20197,1.0,0.0,1,0,0
2404,2404,0.5,1.0,0,0,1
28006,28006,1.0,0.0,1,1,1
23152,23152,0.5,0.5,1,0,0
11792,11792,1.0,1.0,0,0,0
11219,11219,1.0,0.0,1,1,0
29940,29940,1.0,0.25,0,0,1
2171,2171,0.0,0.0,1,1,0
11212,11212,0.5,0.0,0,1,1
2223,2223,1.0,1.0,1,1,0
9137,9137,0.0,0.25,1,1,0
8553,8553,0.5,0.5,0,0,1
6558,6558,0.5,0.0,1,0,0
2484,2484,0.0,0.0,0,1,0
20966,20966,1.0,0.25,0,0,1
3722,3722,0.5,1.0,1,0,1
3247,3247,0.5,0.0,0,1,1
19278,19278,0.5,0.75,1,1,0
27294,27294,0.0,1.0,1,0,0
19650,19650,0.0,0.0,0,0,0
8816,8816,1.0,0.0,1,0,0
13849,13849,1.0,0.25,1,0,0
22139,22139,0.5,0.5,0,0,1
4397,4397,0.0,0.5,0,1,1
18925,18925,1.0,0.25,1,1,0
29099,29099,0.5,0.75,0,1,1
22283,22283,1.0,0.25,1,1,0
26800,26800,1.0,0.75,1,0,1
15780,15780,0.0,0.0,0,0,1
29033,29033,0.5,0.0,1,1,0
5601,5601,1.0,0.75,1,0,1
244,244,0.5,0.5,1,0,0
13102,13102,1.0,1.0,0,0,1
18710,18710,0.0,0.5,1,1,1
4277,4277,0.0,0.25,1,0,0
24538,24538,0.0,0.25,0,1,1
5094,5094,1.0,0.0,0,1,1
19330,19330,0.5,1.0,0,0,0
18397,18397,1.0,1.0,0,0,1
21553,21553,0.5,0.5,1,0,1
5474,5474,0.0,0.5,1,1,1
22021,22021,0.5,0.5,0,1,0
29724,29724,1.0,0.0,0,0,0
13942,13942,0.0,0.5,1,0,0
27205,27205,0.0,0.5,1,1,1
25337,25337,0.5,1.0,0,1,0
14588,14588,1.0,0.5,1,1,0
438,438,0.0,1.0,0,1,0
27938,27938,0.0,0.5,0,1,0
10689,10689,1.0,1.0,0,1,1
3389,3389,1.0,0.25,0,0,0
24366,24366,0.5,0.75,1,1,1
28523,28523,0.5,1.0,1,1,1
2116,2116,0.0,0.75,0,0,0
4599,4599,1.0,0.0,0,1,0
18557,18557,0.5,1.0,1,0,1
26659,26659,0.5,0.0,0,1,1
11439,11439,0.0,0.5,1,1,0
13135,13135,0.5,0.75,0,1,1
19326,19326,1.0,0.5,0,1,0
6037,6037,1.0,1.0,1,1,1
4501,4501,1.0,1.0,0,0,1
3564,3564,1.0,0.75,1,1,0
19542,19542,0.5,1.0,0,1,0
23517,23517,0.0,0.5,0,1,0
11679,11679,1.0,0.75,0,1,0
15052,15052,0.5,1.0,1,0,0
13771,13771,0.0,0.25,1,0,1
6554,6554,1.0,0.0,1,1,1
27973,27973,0.0,0.5,0,1,1
10543,10543,1.0,0.75,1,1,0
1893,1893,1.0,1.0,1,1,0
26864,26864,0.0,0.5,1,0,0
29153,29153,1.0,0.5,0,0,1
2609,2609,0.5,0.75,1,1,1
11904,11904,1.0,0.5,0,1,0
5647,5647,0.5,1.0,0,1,1
6139,6139,0.5,0.0,0,0,1
21439,21439,1.0,1.0,0,0,1
28324,28324,1.0,0.5,0,0,1
22054,22054,0.5,1.0,0,0,1
12882,12882,0.0,0.0,0,1,1
25497,25497,1.0,1.0,0,0,1
22714,22714,0.5,0.0,1,0,1
6280,6280,0.5,0.25,0,0,0
18596,18596,0.0,0.5,0,1,0
15927,15927,0.5,0.25,0,1,0
28019,28019,1.0,0.25,1,0,0
5898,5898,0.5,0.25,1,1,0
26159,26159,0.5,0.5,1,1,0
25370,25370,0.5,1.0,0,1,0
16797,16797,0.0,0.0,0,0,1
12135,12135,0.5,0.0,0,1,0
29955,29955,0.0,0.0,0,1,1
4073,4073,0.5,0.25,1,0,1
27711,27711,0.5,1.0,1,1,1
26622,26622,1.0,0.0,0,0,1
16758,16758,0.0,1.0,0,1,1
15189,15189,1.0,0.5,1,0,1
9628,9628,0.5,0.5,1,1,1
8825,8825,0.5,0.0,1,0,0
2864,2864,1.0,0.5,1,0,0
15260,15260,0.5,0.25,0,0,1
21879,21879,0.0,0.5,1,0,0
4829,4829,0.0,0.75,1,1,1
28836,28836,1.0,1.0,1,1,0
27733,27733,0.5,0.25,0,1,0
15800,15800,1.0,1.0,1,1,0
27618,27618,0.5,0.75,0,1,1
6458,6458,1.0,0.0,0,1,0
20654,20654,1.0,0.0,0,1,1
28454,28454,1.0,0.5,0,0,0
7720,7720,0.0,0.75,1,0,1
7387,7387,0.0,0.75,1,1,0
2541,2541,0.0,0.25,1,1,1
3764,3764,0.5,0.25,0,0,0
22147,22147,0.5,0.5,0,1,1
13230,13230,0.5,0.25,0,1,0
12864,12864,1.0,0.75,1,0,1
23327,23327,0.0,0.25,1,0,0
22513,22513,0.0,0.5,0,0,1
28433,28433,1.0,0.25,1,1,0
12230,12230,0.0,0.0,0,1,1
1510,1510,1.0,0.75,1,0,1
358,358,0.5,0.75,1,0,1
17556,17556,0.0,0.0,1,0,1
11496,11496,1.0,1.0,1,0,1
29540,29540,1.0,0.75,0,0,1
14831,14831,1.0,0.5,1,0,0
11392,11392,1.0,1.0,0,1,1
22962,22962,0.0,0.0,1,1,0
14032,14032,1.0,0.0,1,1,0
3455,3455,0.0,0.5,0,0,1
24338,24338,0.0,0.5,0,1,0
20603,20603,1.0,1.0,0,0,0
1414,1414,0.0,0.25,0,0,0
354,354,0.5,1.0,0,1,1
2370,2370,1.0,0.0,0,0,0
16866,16866,0.5,0.75,0,1,0
10988,10988,0.5,0.75,0,0,0
7285,7285,0.5,0.75,0,0,0
989,989,1.0,0.5,1,0,0
25383,25383,1.0,0.5,0,1,1
23901,23901,1.0,0.5,0,0,0
7502,7502,1.0,0.75,1,1,0
22329,22329,0.5,0.5,0,1,1
19549,19549,0.0,1.0,1,0,0
4151,4151,0.5,0.25,0,1,0
25053,25053,1.0,1.0,0,0,1
18017,18017,1.0,1.0,1,1,0
2270,2270,1.0,0.0,0,1,0
19682,19682,0.0,0.75,0,1,1
8054,8054,1.0,0.5,0,0,1
16352,16352,0.5,0.25,0,0,1
10138,10138,1.0,1.0,1,1,0
4230,4230,0.0,0.25,1,0,1
6089,6089,0.0,0.0,1,0,1
14165,14165,0.5,1.0,0,1,1
23908,23908,0.0,0.75,1,0,1
13383,13383,0.5,1.0,0,1,1
8349,8349,0.5,1.0,0,0,0
9531,9531,1.0,0.5,1,0,0
16964,16964,1.0,0.5,0,1,1
20593,20593,1.0,0.25,0,0,0
3419,3419,0.0,0.25,0,0,0
19728,19728,1.0,0.25,0,0,1
27043,27043,0.0,0.75,0,1,0
13032,13032,0.0,0.0,1,0,0
19628,19628,0.0,0.5,0,1,1
6914,6914,0.0,0.0,1,0,1
25033,25033,1.0,1.0,1,0,0
23092,23092,0.5,0.0,1,0,0
26541,26541,0.5,0.75,1,0,1
27211,27211,1.0,0.75,0,0,0
27425,27425,0.5,0.25,1,1,0
10770,10770,0.0,0.25,0,1,1
2181,2181,1.0,0.75,0,0,0
7026,7026,0.5,0.75,0,1,0
26801,26801,1.0,0.0,1,1,0
22442,22442,0.0,0.75,1,0,0
5769,5769,0.5,0.0,0,1,1
8378,8378,1.0,0.75,0,0,1
211,211,1.0,0.0,1,1,0
15567,15567,0.5,1.0,1,1,1
9284,9284,0.0,0.75,1,0,0
20670,20670,1.0,1.0,0,0,0
13420,13420,0.0,0.5,1,0,1
27456,27456,0.5,0.75,0,1,1
13793,13793,0.0,1.0,1,0,0
16603,16603,0.5,0.5,1,1,0
12138,12138,0.5,1.0,1,0,1
18782,18782,1.0,0.5,0,0,1
14160,14160,0.0,0.0,1,1,0
5569,5569,0.5,0.0,0,1,0
16831,16831,1.0,0.25,0,0,0
10944,10944,1.0,0.75,1,1,1
26030,26030,1.0,0.75,1,0,0
680,680,0.5,0.0,0,1,1
29189,29189,0.0,0.75,1,1,1
26821,26821,1.0,0.5,0,0,0
28543,28543,1.0,0.75,1,0,0
19737,19737,0.5,0.5,1,1,0
8958,8958,0.5,0.75,1,0,0
24191,24191,0.5,0.25,0,1,1
13632,13632,1.0,0.5,0,0,0
13872,13872,1.0,0.5,1,1,0
3143,3143,0.0,0.25,0,1,1
9835,9835,0.0,0.25,0,0,1
17988,17988,0.0,0.25,1,1,1
15110,15110,0.0,0.0,1,1,0
14855,14855,1.0,0.0,1,0,0
22587,22587,0.0,0.5,0,1,1
11822,11822,0.0,0.5,0,1,1
463,463,0.0,0.25,1,0,0
5135,5135,0.5,1.0,1,0,1
25260,25260,0.5,0.5,1,1,0
5989,5989,0.5,1.0,0,0,0
14795,14795,0.0,1.0,1,1,1
7949,7949,0.5,0.0,1,0,0
26302,26302,0.5,0.0,0,0,1
7003,7003,0.0,0.75,1,1,0
29300,29300,1.0,1.0,1,0,0
2157,2157,0.0,1.0,0,0,0
331,331,0.5,0.0,0,1,0
17515,17515,0.0,1.0,0,1,1
27660,27660,0.0,0.75,1,1,0
12709,12709,1.0,1.0,1,1,1
20036,20036,0.5,0.0,0,1,1
6678,6678,0.5,0.25,1,1,0
3571,3571,0.0,0.25,0,0,1
5879,5879,0.0,1.0,1,1,0
16219,16219,0.0,0.25,1,1,1
4290,4290,1.0,0.0,0,1,1
24950,24950,0.5,0.5,0,1,0
23771,23771,1.0,0.5,1,1,1
1428,1428,0.0,1.0,0,0,0
16633,16633,0.0,1.0,1,0,0
27438,27438,1.0,0.5,0,1,1
17413,17413,0.5,0.25,1,0,1
17904,17904,1.0,0.25,0,0,0
20175,20175,0.5,1.0,0,0,0
8164,8164,0.5,0.75,1,1,0
26368,26368,0.5,0.0,0,0,0
24034,24034,0.0,1.0,0,1,1
2518,2518,0.0,0.0,0,1,1
26134,26134,0.5,0.0,0,1,1
8194,8194,0.0,0.5,0,1,0
11697,11697,1.0,1.0,1,1,1
25993,25993,1.0,0.0,0,1,1
19814,19814,1.0,0.5,0,0,0
16681,16681,1.0,0.0,0,1,0
21222,21222,0.5,0.25,1,0,1
11685,11685,0.0,0.0,1,0,0
17168,17168,0.5,1.0,0,1,0
13419,13419,0.5,0.0,1,1,1
29941,29941,1.0,0.75,0,0,0
5265,5265,1.0,0.25,1,1,0
24442,24442,0.5,0.75,1,0,1
21661,21661,0.5,0.75,0,1,1
3218,3218,1.0,0.5,1,0,0
14125,14125,0.5,0.25,1,0,1
28218,28218,0.5,0.75,0,0,0
6013,6013,1.0,0.5,0,1,1
18204,18204,0.0,1.0,0,1,1
22844,22844,0.5,0.0,1,1,1
8697,8697,0.0,0.0,1,1,0
24031,24031,0.0,0.75,1,0,1
20471,20471,0.0,0.75,1,0,0
2526,2526,0.5,1.0,0,1,0
9602,9602,0.0,0.0,0,0,0
24214,24214,0.0,0.0,0,1,0
6430,6430,0.0,0.25,1,0,0
4575,4575,1.0,0.25,1,0,1
25292,25292,1.0,0.75,0,0,1
2376,2376,0.0,1.0,0,0,1
25551,25551,0.5,1.0,1,0,0
27323,27323,0.5,0.25,0,0,1
9609,9609,1.0,1.0,1,1,1
6549,6549,0.0,0.75,0,1,0
13612,13612,0.0,0.25,1,0,1
27351,27351,1.0,0.25,0,0,0
755,755,1.0,0.25,1,0,0
14391,14391,0.5,0.25,1,0,0
9465,9465,1.0,0.5,1,1,1
3187,3187,0.5,0.5,1,1,1
15696,15696,0.0,0.5,0,1,1
21361,21361,1.0,1.0,0,1,0
608,608,0.5,0.25,0,1,1
8320,8320,0.0,1.0,1,1,0
17569,17569,0.5,0.0,0,0,1
14799,14799,0.5,0.25,1,0,1
22287,22287,0.5,0.75,0,1,0
29732,29732,0.0,0.0,1,1,1
11264,11264,0.5,0.25,1,1,1
11408,11408,0.5,0.25,1,0,0
